Model,Patient_Position,Original_Row_Index,Spearman_Raw,Spearman_Normalised,Top_3_Overlap,Agreement_Score,SHAP_Stability,LIME_Stability,Average_Stability,Reliability_Score,Reliability_Level
Logistic Regression,126,417,0.5714285714285715,0.7857142857142858,0.6666666666666666,0.7261904761904763,0.9056547619047619,1.0,0.952827380952381,0.8395089285714286,High
Logistic Regression,127,699,0.04761904761904763,0.5238095238095238,0.3333333333333333,0.4285714285714286,0.9630952380952381,1.0,0.9815476190476191,0.7050595238095239,Moderate
Logistic Regression,128,205,0.6904761904761906,0.8452380952380953,0.6666666666666666,0.7559523809523809,0.9488095238095239,1.0,0.974404761904762,0.8651785714285715,High
Logistic Regression,129,543,0.5952380952380953,0.7976190476190477,0.6666666666666666,0.7321428571428572,0.9494047619047619,1.0,0.9747023809523809,0.8534226190476191,High
Logistic Regression,130,554,0.9523809523809524,0.9761904761904763,1.0,0.9880952380952381,0.9922619047619049,1.0,0.9961309523809525,0.9921130952380953,High
Logistic Regression,131,244,0.9761904761904763,0.9880952380952381,1.0,0.9940476190476191,0.9616071428571431,1.0,0.9808035714285716,0.9874255952380953,High
Logistic Regression,132,94,0.9047619047619048,0.9523809523809523,0.6666666666666666,0.8095238095238095,0.9699404761904763,1.0,0.9849702380952381,0.8972470238095238,High
Logistic Regression,133,424,0.8095238095238096,0.9047619047619049,1.0,0.9523809523809524,0.9770833333333334,1.0,0.9885416666666667,0.9704613095238095,High
Logistic Regression,134,212,0.6428571428571429,0.8214285714285714,0.6666666666666666,0.7440476190476191,0.9702380952380955,1.0,0.9851190476190477,0.8645833333333334,High
Logistic Regression,135,697,0.8095238095238096,0.9047619047619049,0.6666666666666666,0.7857142857142858,0.9925595238095241,1.0,0.9962797619047621,0.890997023809524,High
Logistic Regression,136,679,0.880952380952381,0.9404761904761905,0.6666666666666666,0.8035714285714286,0.9258928571428571,1.0,0.9629464285714285,0.8832589285714285,High
Logistic Regression,137,589,0.8095238095238096,0.9047619047619049,0.6666666666666666,0.7857142857142858,0.9979166666666668,0.9997023809523811,0.9988095238095239,0.8922619047619049,High
Logistic Regression,138,421,0.9285714285714287,0.9642857142857144,0.6666666666666666,0.8154761904761905,0.9779761904761906,1.0,0.9889880952380953,0.9022321428571429,High
Logistic Regression,139,734,0.7857142857142858,0.8928571428571429,0.6666666666666666,0.7797619047619048,0.9877976190476192,1.0,0.9938988095238096,0.8868303571428572,High
Logistic Regression,140,268,0.9523809523809524,0.9761904761904763,1.0,0.9880952380952381,0.9883928571428573,1.0,0.9941964285714286,0.9911458333333334,High
Logistic Regression,141,635,0.5476190476190477,0.7738095238095238,0.6666666666666666,0.7202380952380952,0.9107142857142858,1.0,0.9553571428571429,0.8377976190476191,High
Logistic Regression,142,87,0.880952380952381,0.9404761904761905,1.0,0.9702380952380952,0.9651785714285717,1.0,0.9825892857142858,0.9764136904761905,High
Logistic Regression,143,75,1.0,1.0,1.0,1.0,0.9705357142857143,1.0,0.9852678571428571,0.9926339285714285,High
Logistic Regression,144,537,0.9047619047619048,0.9523809523809523,0.6666666666666666,0.8095238095238095,0.9979166666666668,1.0,0.9989583333333334,0.9042410714285715,High
Logistic Regression,145,38,0.880952380952381,0.9404761904761905,1.0,0.9702380952380952,0.9601190476190476,1.0,0.9800595238095238,0.9751488095238094,High
Logistic Regression,146,298,0.6904761904761906,0.8452380952380953,1.0,0.9226190476190477,0.9875,1.0,0.99375,0.9581845238095239,High
Logistic Regression,147,115,0.3333333333333334,0.6666666666666667,0.3333333333333333,0.5,0.9818452380952382,1.0,0.990922619047619,0.7454613095238095,Moderate
Logistic Regression,148,86,0.8095238095238096,0.9047619047619049,1.0,0.9523809523809524,0.9508928571428571,1.0,0.9754464285714286,0.9639136904761905,High
Logistic Regression,149,32,0.880952380952381,0.9404761904761905,0.6666666666666666,0.8035714285714286,0.999404761904762,1.0,0.9997023809523811,0.9016369047619048,High
Logistic Regression,150,637,0.6666666666666669,0.8333333333333335,0.6666666666666666,0.75,0.9270833333333334,1.0,0.9635416666666667,0.8567708333333334,High
Logistic Regression,151,593,0.9285714285714287,0.9642857142857144,0.6666666666666666,0.8154761904761905,0.9535714285714286,1.0,0.9767857142857144,0.8961309523809524,High
Logistic Regression,152,425,0.4761904761904762,0.7380952380952381,0.6666666666666666,0.7023809523809523,0.9318452380952381,1.0,0.9659226190476191,0.8341517857142857,High
Logistic Regression,153,273,0.6428571428571429,0.8214285714285714,0.6666666666666666,0.7440476190476191,0.9821428571428571,1.0,0.9910714285714286,0.8675595238095238,High
Random Forest,0,44,0.9047619047619048,0.9523809523809523,1.0,0.9761904761904762,0.9886904761904762,0.9877976190476192,0.9882440476190477,0.982217261904762,High
Random Forest,1,672,0.4761904761904762,0.7380952380952381,0.6666666666666666,0.7023809523809523,0.912202380952381,0.9502976190476191,0.9312500000000001,0.8168154761904762,High
Random Forest,2,700,0.8571428571428572,0.9285714285714286,1.0,0.9642857142857143,0.9663690476190476,0.9994047619047619,0.9828869047619048,0.9735863095238095,High
Random Forest,3,630,0.9285714285714287,0.9642857142857144,1.0,0.9821428571428572,0.949702380952381,0.9961309523809525,0.9729166666666668,0.977529761904762,High
Random Forest,4,81,0.9761904761904763,0.9880952380952381,1.0,0.9940476190476191,0.9988095238095239,0.9961309523809525,0.9974702380952383,0.9957589285714287,High
Random Forest,5,389,0.5000000000000001,0.75,0.6666666666666666,0.7083333333333333,0.8901785714285715,0.9943452380952383,0.942261904761905,0.8252976190476191,High
Random Forest,6,387,0.9761904761904763,0.9880952380952381,0.6666666666666666,0.8273809523809523,0.8937500000000002,0.9726190476190476,0.9331845238095239,0.880282738095238,High
Random Forest,7,408,0.8095238095238096,0.9047619047619049,1.0,0.9523809523809524,0.9532738095238095,0.9916666666666668,0.9724702380952381,0.9624255952380953,High
Random Forest,8,163,0.6666666666666669,0.8333333333333335,0.6666666666666666,0.75,0.8770833333333335,0.999404761904762,0.9382440476190478,0.844122023809524,High
Random Forest,9,335,0.9523809523809524,0.9761904761904763,1.0,0.9880952380952381,0.9729166666666668,0.9976190476190478,0.9852678571428573,0.9866815476190477,High
Random Forest,10,471,0.880952380952381,0.9404761904761905,0.6666666666666666,0.8035714285714286,0.9562500000000002,0.9997023809523811,0.9779761904761906,0.8907738095238096,High
Random Forest,11,78,0.7619047619047621,0.880952380952381,1.0,0.9404761904761905,0.9101190476190476,0.9928571428571431,0.9514880952380953,0.9459821428571429,High
Random Forest,12,307,0.7380952380952381,0.8690476190476191,0.6666666666666666,0.7678571428571428,0.9633928571428572,0.9946428571428573,0.9790178571428572,0.8734375,High
Random Forest,13,392,0.6190476190476191,0.8095238095238095,0.6666666666666666,0.7380952380952381,0.8318452380952381,0.9973214285714287,0.9145833333333334,0.8263392857142857,High
Random Forest,14,678,0.8095238095238096,0.9047619047619049,0.6666666666666666,0.7857142857142858,0.9866071428571429,0.991964285714286,0.9892857142857144,0.8875000000000002,High
Random Forest,15,116,0.6666666666666669,0.8333333333333335,0.6666666666666666,0.75,0.8351190476190476,0.9970238095238096,0.9160714285714286,0.8330357142857143,High
Random Forest,16,660,0.880952380952381,0.9404761904761905,1.0,0.9702380952380952,0.9577380952380953,0.9720238095238096,0.9648809523809525,0.9675595238095238,High
Random Forest,17,742,0.9285714285714287,0.9642857142857144,1.0,0.9821428571428572,0.9205357142857145,0.9991071428571429,0.9598214285714286,0.9709821428571429,High
Random Forest,18,260,0.9047619047619048,0.9523809523809523,0.6666666666666666,0.8095238095238095,0.8842261904761906,0.9961309523809525,0.9401785714285715,0.8748511904761905,High
Random Forest,19,533,0.5000000000000001,0.75,0.6666666666666666,0.7083333333333333,0.8127976190476189,0.9916666666666668,0.9022321428571429,0.8052827380952381,High
Random Forest,20,140,0.04761904761904763,0.5238095238095238,0.6666666666666666,0.5952380952380952,0.7330357142857143,0.9928571428571431,0.8629464285714288,0.729092261904762,Moderate
Random Forest,21,13,0.5952380952380953,0.7976190476190477,0.6666666666666666,0.7321428571428572,0.8398809523809525,0.9937499999999998,0.9168154761904761,0.8244791666666667,High
Random Forest,22,17,0.5000000000000001,0.75,0.6666666666666666,0.7083333333333333,0.8428571428571429,0.9985119047619048,0.9206845238095238,0.8145089285714285,High
Random Forest,23,245,0.880952380952381,0.9404761904761905,0.6666666666666666,0.8035714285714286,0.9336309523809524,0.9943452380952383,0.9639880952380954,0.883779761904762,High
Random Forest,24,517,0.6666666666666669,0.8333333333333335,0.6666666666666666,0.75,0.8642857142857144,0.9964285714285716,0.930357142857143,0.8401785714285714,High
Random Forest,25,62,0.6190476190476191,0.8095238095238095,1.0,0.9047619047619048,0.9782738095238097,0.9949404761904763,0.986607142857143,0.945684523809524,High
Random Forest,26,480,0.6190476190476191,0.8095238095238095,1.0,0.9047619047619048,0.9449404761904763,0.9931547619047623,0.9690476190476193,0.936904761904762,High
Random Forest,27,629,0.9761904761904763,0.9880952380952381,1.0,0.9940476190476191,0.9976190476190476,0.9988095238095237,0.9982142857142857,0.9961309523809524,High
Random Forest,28,64,0.8571428571428572,0.9285714285714286,1.0,0.9642857142857143,0.9824404761904763,0.9976190476190476,0.990029761904762,0.9771577380952381,High
Random Forest,29,3,0.9523809523809524,0.9761904761904763,1.0,0.9880952380952381,0.9619047619047618,0.9982142857142857,0.9800595238095238,0.984077380952381,High
Random Forest,30,158,0.6428571428571429,0.8214285714285714,0.6666666666666666,0.7440476190476191,0.930059523809524,0.9988095238095237,0.9644345238095238,0.8542410714285714,High
Random Forest,31,83,0.9761904761904763,0.9880952380952381,1.0,0.9940476190476191,0.9964285714285716,0.9991071428571431,0.9977678571428573,0.9959077380952381,High
Random Forest,32,437,0.7619047619047621,0.880952380952381,1.0,0.9404761904761905,0.8357142857142857,0.9904761904761907,0.9130952380952382,0.9267857142857143,High
Random Forest,33,153,0.6904761904761906,0.8452380952380953,1.0,0.9226190476190477,0.9604166666666669,0.9985119047619048,0.9794642857142859,0.9510416666666668,High
Random Forest,34,469,0.8333333333333335,0.9166666666666667,1.0,0.9583333333333334,0.899702380952381,0.9994047619047619,0.9495535714285714,0.9539434523809525,High
Random Forest,35,124,0.7857142857142858,0.8928571428571429,0.6666666666666666,0.7797619047619048,0.9282738095238094,0.9964285714285716,0.9623511904761906,0.8710565476190477,High
Random Forest,36,305,0.6190476190476191,0.8095238095238095,0.6666666666666666,0.7380952380952381,0.9255952380952381,0.9997023809523811,0.9626488095238096,0.8503720238095238,High
